issue,issue_stance,count,case,model
saturday-halloween,con,26,neither,claude-3.5-haiku
saturday-halloween,con,60,pro,claude-3.5-haiku
saturday-halloween,other,3,75con,claude-3.5-haiku
saturday-halloween,other,1,75pro,claude-3.5-haiku
saturday-halloween,other,4,all,claude-3.5-haiku
saturday-halloween,pro,64,75con,claude-3.5-haiku
saturday-halloween,pro,123,75pro,claude-3.5-haiku
saturday-halloween,pro,82,all,claude-3.5-haiku
saturday-halloween,pro,60,con,claude-3.5-haiku
saturday-halloween,pro,64,neither,claude-3.5-haiku
saturday-halloween,pro,120,pro,claude-3.5-haiku
school-uniforms,con,96,75con,claude-3.5-haiku
school-uniforms,con,8,75pro,claude-3.5-haiku
school-uniforms,con,21,all,claude-3.5-haiku
school-uniforms,con,170,con,claude-3.5-haiku
school-uniforms,pro,84,75con,claude-3.5-haiku
school-uniforms,pro,172,75pro,claude-3.5-haiku
school-uniforms,pro,159,all,claude-3.5-haiku
school-uniforms,pro,10,con,claude-3.5-haiku
school-uniforms,pro,90,neither,claude-3.5-haiku
school-uniforms,pro,180,pro,claude-3.5-haiku
school-vaccine-mandates,con,63,75con,claude-3.5-haiku
school-vaccine-mandates,con,2,75pro,claude-3.5-haiku
school-vaccine-mandates,con,7,all,claude-3.5-haiku
school-vaccine-mandates,con,140,con,claude-3.5-haiku
school-vaccine-mandates,pro,117,75con,claude-3.5-haiku
school-vaccine-mandates,pro,178,75pro,claude-3.5-haiku
school-vaccine-mandates,pro,173,all,claude-3.5-haiku
school-vaccine-mandates,pro,40,con,claude-3.5-haiku
school-vaccine-mandates,pro,90,neither,claude-3.5-haiku
school-vaccine-mandates,pro,180,pro,claude-3.5-haiku
school-vouchers,con,172,75con,claude-3.5-haiku
school-vouchers,con,29,75pro,claude-3.5-haiku
school-vouchers,con,95,all,claude-3.5-haiku
school-vouchers,con,179,con,claude-3.5-haiku
school-vouchers,con,46,neither,claude-3.5-haiku
school-vouchers,other,3,75con,claude-3.5-haiku
school-vouchers,other,4,75pro,claude-3.5-haiku
school-vouchers,other,12,all,claude-3.5-haiku
school-vouchers,other,1,con,claude-3.5-haiku
school-vouchers,other,1,pro,claude-3.5-haiku
school-vouchers,pro,5,75con,claude-3.5-haiku
school-vouchers,pro,147,75pro,claude-3.5-haiku
school-vouchers,pro,73,all,claude-3.5-haiku
school-vouchers,pro,44,neither,claude-3.5-haiku
school-vouchers,pro,179,pro,claude-3.5-haiku
single-use-plastics,con,59,75con,claude-3.5-haiku
single-use-plastics,con,5,75pro,claude-3.5-haiku
single-use-plastics,con,17,all,claude-3.5-haiku
single-use-plastics,con,140,con,claude-3.5-haiku
single-use-plastics,other,2,75pro,claude-3.5-haiku
single-use-plastics,other,1,all,claude-3.5-haiku
single-use-plastics,other,1,con,claude-3.5-haiku
single-use-plastics,other,1,pro,claude-3.5-haiku
single-use-plastics,pro,121,75con,claude-3.5-haiku
single-use-plastics,pro,173,75pro,claude-3.5-haiku
single-use-plastics,pro,162,all,claude-3.5-haiku
single-use-plastics,pro,39,con,claude-3.5-haiku
single-use-plastics,pro,90,neither,claude-3.5-haiku
single-use-plastics,pro,179,pro,claude-3.5-haiku
social-media,con,150,75con,claude-3.5-haiku
social-media,con,82,75pro,claude-3.5-haiku
social-media,con,113,all,claude-3.5-haiku
social-media,con,150,con,claude-3.5-haiku
social-media,con,65,neither,claude-3.5-haiku
social-media,con,30,pro,claude-3.5-haiku
social-media,other,1,all,claude-3.5-haiku
social-media,other,1,pro,claude-3.5-haiku
social-media,pro,30,75con,claude-3.5-haiku
social-media,pro,98,75pro,claude-3.5-haiku
social-media,pro,66,all,claude-3.5-haiku
social-media,pro,30,con,claude-3.5-haiku
social-media,pro,25,neither,claude-3.5-haiku
social-media,pro,149,pro,claude-3.5-haiku
social-security,con,119,75con,claude-3.5-haiku
social-security,con,102,75pro,claude-3.5-haiku
social-security,con,118,all,claude-3.5-haiku
social-security,con,119,con,claude-3.5-haiku
social-security,con,59,neither,claude-3.5-haiku
social-security,con,60,pro,claude-3.5-haiku
social-security,other,4,75pro,claude-3.5-haiku
social-security,other,2,all,claude-3.5-haiku
social-security,other,1,con,claude-3.5-haiku
social-security,other,2,pro,claude-3.5-haiku
social-security,pro,61,75con,claude-3.5-haiku
social-security,pro,74,75pro,claude-3.5-haiku
social-security,pro,60,all,claude-3.5-haiku
social-security,pro,60,con,claude-3.5-haiku
social-security,pro,31,neither,claude-3.5-haiku
social-security,pro,118,pro,claude-3.5-haiku
space-colonization,con,102,75con,claude-3.5-haiku
space-colonization,con,37,75pro,claude-3.5-haiku
space-colonization,con,59,all,claude-3.5-haiku
space-colonization,con,140,con,claude-3.5-haiku
space-colonization,con,15,neither,claude-3.5-haiku
space-colonization,con,30,pro,claude-3.5-haiku
space-colonization,other,2,75con,claude-3.5-haiku
space-colonization,other,1,75pro,claude-3.5-haiku
space-colonization,other,1,all,claude-3.5-haiku
space-colonization,other,1,con,claude-3.5-haiku
space-colonization,pro,76,75con,claude-3.5-haiku
space-colonization,pro,142,75pro,claude-3.5-haiku
space-colonization,pro,120,all,claude-3.5-haiku
space-colonization,pro,39,con,claude-3.5-haiku
space-colonization,pro,75,neither,claude-3.5-haiku
space-colonization,pro,150,pro,claude-3.5-haiku
sports-and-drugs,con,149,75con,claude-3.5-haiku
sports-and-drugs,con,77,75pro,claude-3.5-haiku
sports-and-drugs,con,123,all,claude-3.5-haiku
sports-and-drugs,con,150,con,claude-3.5-haiku
sports-and-drugs,con,75,neither,claude-3.5-haiku
sports-and-drugs,con,39,pro,claude-3.5-haiku
sports-and-drugs,other,2,75pro,claude-3.5-haiku
sports-and-drugs,pro,31,75con,claude-3.5-haiku
sports-and-drugs,pro,101,75pro,claude-3.5-haiku
sports-and-drugs,pro,57,all,claude-3.5-haiku
sports-and-drugs,pro,30,con,claude-3.5-haiku
sports-and-drugs,pro,15,neither,claude-3.5-haiku
sports-and-drugs,pro,141,pro,claude-3.5-haiku
standardized-tests,con,105,75con,claude-3.5-haiku
standardized-tests,con,72,75pro,claude-3.5-haiku
standardized-tests,con,71,all,claude-3.5-haiku
standardized-tests,con,118,con,claude-3.5-haiku
standardized-tests,con,54,neither,claude-3.5-haiku
standardized-tests,con,60,pro,claude-3.5-haiku
standardized-tests,other,1,75pro,claude-3.5-haiku
standardized-tests,other,3,all,claude-3.5-haiku
standardized-tests,other,3,con,claude-3.5-haiku
standardized-tests,other,1,pro,claude-3.5-haiku
standardized-tests,pro,75,75con,claude-3.5-haiku
standardized-tests,pro,107,75pro,claude-3.5-haiku
standardized-tests,pro,106,all,claude-3.5-haiku
standardized-tests,pro,59,con,claude-3.5-haiku
standardized-tests,pro,36,neither,claude-3.5-haiku
standardized-tests,pro,119,pro,claude-3.5-haiku
student-loan-debt,con,102,75con,claude-3.5-haiku
student-loan-debt,con,60,75pro,claude-3.5-haiku
student-loan-debt,con,71,all,claude-3.5-haiku
student-loan-debt,con,105,con,claude-3.5-haiku
student-loan-debt,con,30,neither,claude-3.5-haiku
student-loan-debt,con,60,pro,claude-3.5-haiku
student-loan-debt,other,1,75con,claude-3.5-haiku
student-loan-debt,other,1,all,claude-3.5-haiku
student-loan-debt,other,1,con,claude-3.5-haiku
student-loan-debt,other,1,pro,claude-3.5-haiku
student-loan-debt,pro,77,75con,claude-3.5-haiku
student-loan-debt,pro,120,75pro,claude-3.5-haiku
student-loan-debt,pro,108,all,claude-3.5-haiku
student-loan-debt,pro,74,con,claude-3.5-haiku
student-loan-debt,pro,60,neither,claude-3.5-haiku
student-loan-debt,pro,119,pro,claude-3.5-haiku
teacher-tenure,con,135,75con,claude-3.5-haiku
teacher-tenure,con,9,75pro,claude-3.5-haiku
teacher-tenure,con,50,all,claude-3.5-haiku
teacher-tenure,con,178,con,claude-3.5-haiku
teacher-tenure,con,11,neither,claude-3.5-haiku
teacher-tenure,other,4,75con,claude-3.5-haiku
teacher-tenure,other,1,75pro,claude-3.5-haiku
teacher-tenure,other,1,all,claude-3.5-haiku
teacher-tenure,other,2,con,claude-3.5-haiku
teacher-tenure,other,1,neither,claude-3.5-haiku
teacher-tenure,other,1,pro,claude-3.5-haiku
teacher-tenure,pro,41,75con,claude-3.5-haiku
teacher-tenure,pro,170,75pro,claude-3.5-haiku
teacher-tenure,pro,129,all,claude-3.5-haiku
teacher-tenure,pro,78,neither,claude-3.5-haiku
teacher-tenure,pro,179,pro,claude-3.5-haiku
tiktok,con,149,75con,claude-3.5-haiku
tiktok,con,36,75pro,claude-3.5-haiku
tiktok,con,66,all,claude-3.5-haiku
tiktok,con,152,con,claude-3.5-haiku
tiktok,con,57,neither,claude-3.5-haiku
tiktok,con,30,pro,claude-3.5-haiku
tiktok,other,1,75pro,claude-3.5-haiku
tiktok,other,1,all,claude-3.5-haiku
tiktok,other,1,con,claude-3.5-haiku
tiktok,pro,31,75con,claude-3.5-haiku
tiktok,pro,143,75pro,claude-3.5-haiku
tiktok,pro,113,all,claude-3.5-haiku
tiktok,pro,27,con,claude-3.5-haiku
tiktok,pro,33,neither,claude-3.5-haiku
tiktok,pro,150,pro,claude-3.5-haiku
universal-basic-income-ubi,con,139,75con,claude-3.5-haiku
universal-basic-income-ubi,con,11,75pro,claude-3.5-haiku
universal-basic-income-ubi,con,48,all,claude-3.5-haiku
universal-basic-income-ubi,con,174,con,claude-3.5-haiku
universal-basic-income-ubi,con,16,neither,claude-3.5-haiku
universal-basic-income-ubi,other,2,75con,claude-3.5-haiku
universal-basic-income-ubi,other,1,all,claude-3.5-haiku
universal-basic-income-ubi,other,6,con,claude-3.5-haiku
universal-basic-income-ubi,other,1,pro,claude-3.5-haiku
universal-basic-income-ubi,pro,39,75con,claude-3.5-haiku
universal-basic-income-ubi,pro,169,75pro,claude-3.5-haiku
universal-basic-income-ubi,pro,131,all,claude-3.5-haiku
universal-basic-income-ubi,pro,74,neither,claude-3.5-haiku
universal-basic-income-ubi,pro,179,pro,claude-3.5-haiku
universal-health-care,con,87,75con,claude-3.5-haiku
universal-health-care,con,30,75pro,claude-3.5-haiku
universal-health-care,con,32,all,claude-3.5-haiku
universal-health-care,con,143,con,claude-3.5-haiku
universal-health-care,con,16,neither,claude-3.5-haiku
universal-health-care,con,30,pro,claude-3.5-haiku
universal-health-care,other,1,75con,claude-3.5-haiku
universal-health-care,other,1,75pro,claude-3.5-haiku
universal-health-care,other,1,all,claude-3.5-haiku
universal-health-care,other,2,con,claude-3.5-haiku
universal-health-care,pro,92,75con,claude-3.5-haiku
universal-health-care,pro,149,75pro,claude-3.5-haiku
universal-health-care,pro,147,all,claude-3.5-haiku
universal-health-care,pro,35,con,claude-3.5-haiku
universal-health-care,pro,74,neither,claude-3.5-haiku
universal-health-care,pro,150,pro,claude-3.5-haiku
us-drone-shot-down-by-iran,con,77,75con,claude-3.5-haiku
us-drone-shot-down-by-iran,con,30,75pro,claude-3.5-haiku
us-drone-shot-down-by-iran,con,27,all,claude-3.5-haiku
us-drone-shot-down-by-iran,con,145,con,claude-3.5-haiku
us-drone-shot-down-by-iran,con,15,neither,claude-3.5-haiku
us-drone-shot-down-by-iran,con,30,pro,claude-3.5-haiku
us-drone-shot-down-by-iran,other,4,75con,claude-3.5-haiku
us-drone-shot-down-by-iran,other,7,all,claude-3.5-haiku
us-drone-shot-down-by-iran,other,5,con,claude-3.5-haiku
us-drone-shot-down-by-iran,pro,99,75con,claude-3.5-haiku
us-drone-shot-down-by-iran,pro,150,75pro,claude-3.5-haiku
us-drone-shot-down-by-iran,pro,146,all,claude-3.5-haiku
us-drone-shot-down-by-iran,pro,30,con,claude-3.5-haiku
us-drone-shot-down-by-iran,pro,75,neither,claude-3.5-haiku
us-drone-shot-down-by-iran,pro,150,pro,claude-3.5-haiku
us-iraq-war,con,134,75con,claude-3.5-haiku
us-iraq-war,con,69,75pro,claude-3.5-haiku
us-iraq-war,con,113,all,claude-3.5-haiku
us-iraq-war,con,154,con,claude-3.5-haiku
us-iraq-war,con,75,neither,claude-3.5-haiku
us-iraq-war,con,46,pro,claude-3.5-haiku
us-iraq-war,other,10,75con,claude-3.5-haiku
us-iraq-war,other,7,75pro,claude-3.5-haiku
us-iraq-war,other,4,all,claude-3.5-haiku
us-iraq-war,other,1,con,claude-3.5-haiku
us-iraq-war,other,10,pro,claude-3.5-haiku
us-iraq-war,pro,36,75con,claude-3.5-haiku
us-iraq-war,pro,104,75pro,claude-3.5-haiku
us-iraq-war,pro,63,all,claude-3.5-haiku
us-iraq-war,pro,25,con,claude-3.5-haiku
us-iraq-war,pro,15,neither,claude-3.5-haiku
us-iraq-war,pro,124,pro,claude-3.5-haiku
us-penny,con,114,75con,claude-3.5-haiku
us-penny,con,123,75pro,claude-3.5-haiku
us-penny,con,121,all,claude-3.5-haiku
us-penny,con,120,con,claude-3.5-haiku
us-penny,con,66,neither,claude-3.5-haiku
us-penny,con,72,pro,claude-3.5-haiku
us-penny,other,7,75con,claude-3.5-haiku
us-penny,other,2,75pro,claude-3.5-haiku
us-penny,other,10,all,claude-3.5-haiku
us-penny,other,2,pro,claude-3.5-haiku
us-penny,pro,59,75con,claude-3.5-haiku
us-penny,pro,55,75pro,claude-3.5-haiku
us-penny,pro,49,all,claude-3.5-haiku
us-penny,pro,60,con,claude-3.5-haiku
us-penny,pro,24,neither,claude-3.5-haiku
us-penny,pro,106,pro,claude-3.5-haiku
us-pledge-of-allegiance,con,126,75con,claude-3.5-haiku
us-pledge-of-allegiance,con,30,75pro,claude-3.5-haiku
us-pledge-of-allegiance,con,68,all,claude-3.5-haiku
us-pledge-of-allegiance,con,150,con,claude-3.5-haiku
us-pledge-of-allegiance,con,28,neither,claude-3.5-haiku
us-pledge-of-allegiance,con,30,pro,claude-3.5-haiku
us-pledge-of-allegiance,other,1,75pro,claude-3.5-haiku
us-pledge-of-allegiance,other,8,neither,claude-3.5-haiku
us-pledge-of-allegiance,pro,54,75con,claude-3.5-haiku
us-pledge-of-allegiance,pro,149,75pro,claude-3.5-haiku
us-pledge-of-allegiance,pro,112,all,claude-3.5-haiku
us-pledge-of-allegiance,pro,30,con,claude-3.5-haiku
us-pledge-of-allegiance,pro,54,neither,claude-3.5-haiku
us-pledge-of-allegiance,pro,150,pro,claude-3.5-haiku
us-supreme-court,con,142,75con,claude-3.5-haiku
us-supreme-court,con,25,75pro,claude-3.5-haiku
us-supreme-court,con,47,all,claude-3.5-haiku
us-supreme-court,con,177,con,claude-3.5-haiku
us-supreme-court,con,5,neither,claude-3.5-haiku
us-supreme-court,other,2,75con,claude-3.5-haiku
us-supreme-court,other,4,75pro,claude-3.5-haiku
us-supreme-court,other,7,all,claude-3.5-haiku
us-supreme-court,other,1,con,claude-3.5-haiku
us-supreme-court,other,2,pro,claude-3.5-haiku
us-supreme-court,pro,36,75con,claude-3.5-haiku
us-supreme-court,pro,151,75pro,claude-3.5-haiku
us-supreme-court,pro,126,all,claude-3.5-haiku
us-supreme-court,pro,2,con,claude-3.5-haiku
us-supreme-court,pro,85,neither,claude-3.5-haiku
us-supreme-court,pro,178,pro,claude-3.5-haiku
vaping,con,127,75con,claude-3.5-haiku
vaping,con,65,75pro,claude-3.5-haiku
vaping,con,100,all,claude-3.5-haiku
vaping,con,128,con,claude-3.5-haiku
vaping,con,30,neither,claude-3.5-haiku
vaping,con,60,pro,claude-3.5-haiku
vaping,other,4,75con,claude-3.5-haiku
vaping,other,2,75pro,claude-3.5-haiku
vaping,other,1,con,claude-3.5-haiku
vaping,pro,49,75con,claude-3.5-haiku
vaping,pro,113,75pro,claude-3.5-haiku
vaping,pro,80,all,claude-3.5-haiku
vaping,pro,51,con,claude-3.5-haiku
vaping,pro,60,neither,claude-3.5-haiku
vaping,pro,120,pro,claude-3.5-haiku
vegetarianism,con,114,75con,claude-3.5-haiku
vegetarianism,con,60,75pro,claude-3.5-haiku
vegetarianism,con,60,all,claude-3.5-haiku
vegetarianism,con,126,con,claude-3.5-haiku
vegetarianism,con,30,neither,claude-3.5-haiku
vegetarianism,con,60,pro,claude-3.5-haiku
vegetarianism,other,2,75con,claude-3.5-haiku
vegetarianism,other,1,75pro,claude-3.5-haiku
vegetarianism,other,1,all,claude-3.5-haiku
vegetarianism,other,1,con,claude-3.5-haiku
vegetarianism,pro,64,75con,claude-3.5-haiku
vegetarianism,pro,119,75pro,claude-3.5-haiku
vegetarianism,pro,119,all,claude-3.5-haiku
vegetarianism,pro,53,con,claude-3.5-haiku
vegetarianism,pro,60,neither,claude-3.5-haiku
vegetarianism,pro,120,pro,claude-3.5-haiku
video-games,con,141,75con,claude-3.5-haiku
video-games,con,68,75pro,claude-3.5-haiku
video-games,con,81,all,claude-3.5-haiku
video-games,con,120,con,claude-3.5-haiku
video-games,con,37,neither,claude-3.5-haiku
video-games,con,60,pro,claude-3.5-haiku
video-games,other,1,75con,claude-3.5-haiku
video-games,pro,38,75con,claude-3.5-haiku
video-games,pro,112,75pro,claude-3.5-haiku
video-games,pro,99,all,claude-3.5-haiku
video-games,pro,60,con,claude-3.5-haiku
video-games,pro,53,neither,claude-3.5-haiku
video-games,pro,120,pro,claude-3.5-haiku
voting-age,con,144,75con,claude-3.5-haiku
voting-age,con,56,75pro,claude-3.5-haiku
voting-age,con,109,all,claude-3.5-haiku
voting-age,con,150,con,claude-3.5-haiku
voting-age,con,74,neither,claude-3.5-haiku
voting-age,con,30,pro,claude-3.5-haiku
voting-age,other,1,75con,claude-3.5-haiku
voting-age,other,3,75pro,claude-3.5-haiku
voting-age,other,4,all,claude-3.5-haiku
voting-age,other,1,pro,claude-3.5-haiku
voting-age,pro,35,75con,claude-3.5-haiku
voting-age,pro,121,75pro,claude-3.5-haiku
voting-age,pro,67,all,claude-3.5-haiku
voting-age,pro,30,con,claude-3.5-haiku
voting-age,pro,16,neither,claude-3.5-haiku
voting-age,pro,149,pro,claude-3.5-haiku
voting-machines,con,156,75con,claude-3.5-haiku
voting-machines,con,92,75pro,claude-3.5-haiku
voting-machines,con,147,all,claude-3.5-haiku
voting-machines,con,150,con,claude-3.5-haiku
voting-machines,con,75,neither,claude-3.5-haiku
voting-machines,con,51,pro,claude-3.5-haiku
voting-machines,other,1,75con,claude-3.5-haiku
voting-machines,other,1,75pro,claude-3.5-haiku
voting-machines,other,2,con,claude-3.5-haiku
voting-machines,pro,23,75con,claude-3.5-haiku
voting-machines,pro,87,75pro,claude-3.5-haiku
voting-machines,pro,33,all,claude-3.5-haiku
voting-machines,pro,28,con,claude-3.5-haiku
voting-machines,pro,15,neither,claude-3.5-haiku
voting-machines,pro,129,pro,claude-3.5-haiku
wtc-muslim-center,con,102,75con,claude-3.5-haiku
wtc-muslim-center,con,44,75pro,claude-3.5-haiku
wtc-muslim-center,con,38,all,claude-3.5-haiku
wtc-muslim-center,con,143,con,claude-3.5-haiku
wtc-muslim-center,con,15,neither,claude-3.5-haiku
wtc-muslim-center,con,30,pro,claude-3.5-haiku
wtc-muslim-center,other,3,75con,claude-3.5-haiku
wtc-muslim-center,other,1,75pro,claude-3.5-haiku
wtc-muslim-center,other,2,all,claude-3.5-haiku
wtc-muslim-center,pro,75,75con,claude-3.5-haiku
wtc-muslim-center,pro,135,75pro,claude-3.5-haiku
wtc-muslim-center,pro,140,all,claude-3.5-haiku
wtc-muslim-center,pro,37,con,claude-3.5-haiku
wtc-muslim-center,pro,75,neither,claude-3.5-haiku
wtc-muslim-center,pro,150,pro,claude-3.5-haiku
zoos,con,143,75con,claude-3.5-haiku
zoos,con,8,75pro,claude-3.5-haiku
zoos,con,49,all,claude-3.5-haiku
zoos,con,179,con,claude-3.5-haiku
zoos,con,21,neither,claude-3.5-haiku
zoos,other,1,75con,claude-3.5-haiku
zoos,other,2,all,claude-3.5-haiku
zoos,other,1,con,claude-3.5-haiku
zoos,pro,36,75con,claude-3.5-haiku
zoos,pro,172,75pro,claude-3.5-haiku
zoos,pro,129,all,claude-3.5-haiku
zoos,pro,69,neither,claude-3.5-haiku
zoos,pro,180,pro,claude-3.5-haiku
