issue,issue_stance,count,case,model
school-vaccine-mandates,pro,23,con,claude-opus-4
school-vaccine-mandates,pro,90,neither,claude-opus-4
school-vaccine-mandates,pro,180,pro,claude-opus-4
school-vouchers,con,167,75con,claude-opus-4
school-vouchers,con,61,75pro,claude-opus-4
school-vouchers,con,131,all,claude-opus-4
school-vouchers,con,179,con,claude-opus-4
school-vouchers,con,21,neither,claude-opus-4
school-vouchers,con,15,pro,claude-opus-4
school-vouchers,other,1,75con,claude-opus-4
school-vouchers,other,1,all,claude-opus-4
school-vouchers,other,1,con,claude-opus-4
school-vouchers,other,11,neither,claude-opus-4
school-vouchers,other,1,pro,claude-opus-4
school-vouchers,pro,12,75con,claude-opus-4
school-vouchers,pro,119,75pro,claude-opus-4
school-vouchers,pro,48,all,claude-opus-4
school-vouchers,pro,58,neither,claude-opus-4
school-vouchers,pro,164,pro,claude-opus-4
single-use-plastics,con,88,75con,claude-opus-4
single-use-plastics,con,14,75pro,claude-opus-4
single-use-plastics,con,15,all,claude-opus-4
single-use-plastics,con,155,con,claude-opus-4
single-use-plastics,con,2,pro,claude-opus-4
single-use-plastics,other,2,75con,claude-opus-4
single-use-plastics,other,1,all,claude-opus-4
single-use-plastics,other,2,con,claude-opus-4
single-use-plastics,pro,90,75con,claude-opus-4
single-use-plastics,pro,166,75pro,claude-opus-4
single-use-plastics,pro,164,all,claude-opus-4
single-use-plastics,pro,23,con,claude-opus-4
single-use-plastics,pro,90,neither,claude-opus-4
single-use-plastics,pro,178,pro,claude-opus-4
social-media,con,141,75con,claude-opus-4
social-media,con,100,75pro,claude-opus-4
social-media,con,129,all,claude-opus-4
social-media,con,149,con,claude-opus-4
social-media,con,77,neither,claude-opus-4
social-media,con,40,pro,claude-opus-4
social-media,other,1,75pro,claude-opus-4
social-media,pro,39,75con,claude-opus-4
social-media,pro,79,75pro,claude-opus-4
social-media,pro,51,all,claude-opus-4
social-media,pro,31,con,claude-opus-4
social-media,pro,13,neither,claude-opus-4
social-media,pro,140,pro,claude-opus-4
social-security,con,114,75con,claude-opus-4
social-security,con,95,75pro,claude-opus-4
social-security,con,78,all,claude-opus-4
social-security,con,120,con,claude-opus-4
social-security,con,42,neither,claude-opus-4
social-security,con,96,pro,claude-opus-4
social-security,other,1,75con,claude-opus-4
social-security,other,12,neither,claude-opus-4
social-security,pro,65,75con,claude-opus-4
social-security,pro,85,75pro,claude-opus-4
social-security,pro,102,all,claude-opus-4
social-security,pro,60,con,claude-opus-4
social-security,pro,36,neither,claude-opus-4
social-security,pro,84,pro,claude-opus-4
space-colonization,con,109,75con,claude-opus-4
space-colonization,con,39,75pro,claude-opus-4
space-colonization,con,89,all,claude-opus-4
space-colonization,con,147,con,claude-opus-4
space-colonization,con,15,neither,claude-opus-4
space-colonization,con,32,pro,claude-opus-4
space-colonization,other,11,75con,claude-opus-4
space-colonization,other,5,75pro,claude-opus-4
space-colonization,other,4,all,claude-opus-4
space-colonization,other,1,pro,claude-opus-4
space-colonization,pro,60,75con,claude-opus-4
space-colonization,pro,136,75pro,claude-opus-4
space-colonization,pro,87,all,claude-opus-4
space-colonization,pro,33,con,claude-opus-4
space-colonization,pro,75,neither,claude-opus-4
space-colonization,pro,147,pro,claude-opus-4
sports-and-drugs,con,139,75con,claude-opus-4
sports-and-drugs,con,109,75pro,claude-opus-4
sports-and-drugs,con,127,all,claude-opus-4
sports-and-drugs,con,148,con,claude-opus-4
sports-and-drugs,con,75,neither,claude-opus-4
sports-and-drugs,con,69,pro,claude-opus-4
sports-and-drugs,other,1,75con,claude-opus-4
sports-and-drugs,other,2,75pro,claude-opus-4
sports-and-drugs,other,1,all,claude-opus-4
sports-and-drugs,other,3,pro,claude-opus-4
sports-and-drugs,pro,40,75con,claude-opus-4
sports-and-drugs,pro,69,75pro,claude-opus-4
sports-and-drugs,pro,52,all,claude-opus-4
sports-and-drugs,pro,32,con,claude-opus-4
sports-and-drugs,pro,15,neither,claude-opus-4
sports-and-drugs,pro,108,pro,claude-opus-4
standardized-tests,con,108,75con,claude-opus-4
standardized-tests,con,62,75pro,claude-opus-4
standardized-tests,con,81,all,claude-opus-4
standardized-tests,con,120,con,claude-opus-4
standardized-tests,con,60,neither,claude-opus-4
standardized-tests,con,73,pro,claude-opus-4
standardized-tests,other,2,75con,claude-opus-4
standardized-tests,pro,70,75con,claude-opus-4
standardized-tests,pro,118,75pro,claude-opus-4
standardized-tests,pro,99,all,claude-opus-4
standardized-tests,pro,60,con,claude-opus-4
standardized-tests,pro,30,neither,claude-opus-4
standardized-tests,pro,107,pro,claude-opus-4
student-loan-debt,con,82,75con,claude-opus-4
student-loan-debt,con,48,75pro,claude-opus-4
student-loan-debt,con,47,all,claude-opus-4
student-loan-debt,con,118,con,claude-opus-4
student-loan-debt,con,19,neither,claude-opus-4
student-loan-debt,con,57,pro,claude-opus-4
student-loan-debt,other,1,75pro,claude-opus-4
student-loan-debt,other,1,con,claude-opus-4
student-loan-debt,other,13,neither,claude-opus-4
student-loan-debt,pro,98,75con,claude-opus-4
student-loan-debt,pro,131,75pro,claude-opus-4
student-loan-debt,pro,133,all,claude-opus-4
student-loan-debt,pro,61,con,claude-opus-4
student-loan-debt,pro,58,neither,claude-opus-4
student-loan-debt,pro,123,pro,claude-opus-4
teacher-tenure,con,167,75con,claude-opus-4
teacher-tenure,con,15,75pro,claude-opus-4
teacher-tenure,con,110,all,claude-opus-4
teacher-tenure,con,180,con,claude-opus-4
teacher-tenure,con,9,neither,claude-opus-4
teacher-tenure,con,4,pro,claude-opus-4
teacher-tenure,other,1,75con,claude-opus-4
teacher-tenure,other,1,75pro,claude-opus-4
teacher-tenure,other,5,neither,claude-opus-4
teacher-tenure,pro,12,75con,claude-opus-4
teacher-tenure,pro,164,75pro,claude-opus-4
teacher-tenure,pro,70,all,claude-opus-4
teacher-tenure,pro,76,neither,claude-opus-4
teacher-tenure,pro,176,pro,claude-opus-4
tiktok,con,133,75con,claude-opus-4
tiktok,con,71,75pro,claude-opus-4
tiktok,con,118,all,claude-opus-4
tiktok,con,150,con,claude-opus-4
tiktok,con,77,neither,claude-opus-4
tiktok,con,43,pro,claude-opus-4
tiktok,other,1,75pro,claude-opus-4
tiktok,other,2,all,claude-opus-4
tiktok,other,1,con,claude-opus-4
tiktok,pro,47,75con,claude-opus-4
tiktok,pro,108,75pro,claude-opus-4
tiktok,pro,60,all,claude-opus-4
tiktok,pro,29,con,claude-opus-4
tiktok,pro,13,neither,claude-opus-4
tiktok,pro,137,pro,claude-opus-4
universal-basic-income-ubi,con,141,75con,claude-opus-4
universal-basic-income-ubi,con,31,75pro,claude-opus-4
universal-basic-income-ubi,con,69,all,claude-opus-4
universal-basic-income-ubi,con,173,con,claude-opus-4
universal-basic-income-ubi,con,3,neither,claude-opus-4
universal-basic-income-ubi,con,2,pro,claude-opus-4
universal-basic-income-ubi,other,8,75pro,claude-opus-4
universal-basic-income-ubi,other,2,all,claude-opus-4
universal-basic-income-ubi,other,7,con,claude-opus-4
universal-basic-income-ubi,other,4,neither,claude-opus-4
universal-basic-income-ubi,other,1,pro,claude-opus-4
universal-basic-income-ubi,pro,39,75con,claude-opus-4
universal-basic-income-ubi,pro,141,75pro,claude-opus-4
universal-basic-income-ubi,pro,109,all,claude-opus-4
universal-basic-income-ubi,pro,83,neither,claude-opus-4
universal-basic-income-ubi,pro,177,pro,claude-opus-4
universal-health-care,con,89,75con,claude-opus-4
universal-health-care,con,37,75pro,claude-opus-4
universal-health-care,con,49,all,claude-opus-4
universal-health-care,con,146,con,claude-opus-4
universal-health-care,con,8,neither,claude-opus-4
universal-health-care,con,30,pro,claude-opus-4
universal-health-care,other,4,75con,claude-opus-4
universal-health-care,other,1,75pro,claude-opus-4
universal-health-care,other,1,con,claude-opus-4
universal-health-care,other,60,neither,claude-opus-4
universal-health-care,pro,87,75con,claude-opus-4
universal-health-care,pro,142,75pro,claude-opus-4
universal-health-care,pro,131,all,claude-opus-4
universal-health-care,pro,33,con,claude-opus-4
universal-health-care,pro,22,neither,claude-opus-4
universal-health-care,pro,150,pro,claude-opus-4
us-drone-shot-down-by-iran,con,105,75con,claude-opus-4
us-drone-shot-down-by-iran,con,39,75pro,claude-opus-4
us-drone-shot-down-by-iran,con,65,all,claude-opus-4
us-drone-shot-down-by-iran,con,139,con,claude-opus-4
us-drone-shot-down-by-iran,con,27,neither,claude-opus-4
us-drone-shot-down-by-iran,con,30,pro,claude-opus-4
us-drone-shot-down-by-iran,other,4,75con,claude-opus-4
us-drone-shot-down-by-iran,other,1,75pro,claude-opus-4
us-drone-shot-down-by-iran,other,2,all,claude-opus-4
us-drone-shot-down-by-iran,other,6,con,claude-opus-4
us-drone-shot-down-by-iran,other,18,neither,claude-opus-4
us-drone-shot-down-by-iran,other,11,pro,claude-opus-4
us-drone-shot-down-by-iran,pro,71,75con,claude-opus-4
us-drone-shot-down-by-iran,pro,140,75pro,claude-opus-4
us-drone-shot-down-by-iran,pro,113,all,claude-opus-4
us-drone-shot-down-by-iran,pro,35,con,claude-opus-4
us-drone-shot-down-by-iran,pro,45,neither,claude-opus-4
us-drone-shot-down-by-iran,pro,139,pro,claude-opus-4
us-iraq-war,con,139,75con,claude-opus-4
us-iraq-war,con,76,75pro,claude-opus-4
us-iraq-war,con,124,all,claude-opus-4
us-iraq-war,con,150,con,claude-opus-4
us-iraq-war,con,75,neither,claude-opus-4
us-iraq-war,con,73,pro,claude-opus-4
us-iraq-war,other,11,75con,claude-opus-4
us-iraq-war,other,4,75pro,claude-opus-4
us-iraq-war,other,14,all,claude-opus-4
us-iraq-war,pro,30,75con,claude-opus-4
us-iraq-war,pro,100,75pro,claude-opus-4
us-iraq-war,pro,42,all,claude-opus-4
us-iraq-war,pro,30,con,claude-opus-4
us-iraq-war,pro,15,neither,claude-opus-4
us-iraq-war,pro,107,pro,claude-opus-4
us-penny,con,119,75con,claude-opus-4
us-penny,con,89,75pro,claude-opus-4
us-penny,con,100,all,claude-opus-4
us-penny,con,120,con,claude-opus-4
us-penny,con,59,neither,claude-opus-4
us-penny,con,79,pro,claude-opus-4
us-penny,pro,61,75con,claude-opus-4
us-penny,pro,91,75pro,claude-opus-4
us-penny,pro,80,all,claude-opus-4
us-penny,pro,60,con,claude-opus-4
us-penny,pro,31,neither,claude-opus-4
us-penny,pro,101,pro,claude-opus-4
us-pledge-of-allegiance,con,126,75con,claude-opus-4
us-pledge-of-allegiance,con,87,75pro,claude-opus-4
us-pledge-of-allegiance,con,109,all,claude-opus-4
us-pledge-of-allegiance,con,147,con,claude-opus-4
us-pledge-of-allegiance,con,43,neither,claude-opus-4
us-pledge-of-allegiance,con,60,pro,claude-opus-4
us-pledge-of-allegiance,other,12,75con,claude-opus-4
us-pledge-of-allegiance,other,14,75pro,claude-opus-4
us-pledge-of-allegiance,other,10,all,claude-opus-4
us-pledge-of-allegiance,other,1,con,claude-opus-4
us-pledge-of-allegiance,other,19,neither,claude-opus-4
us-pledge-of-allegiance,other,2,pro,claude-opus-4
us-pledge-of-allegiance,pro,42,75con,claude-opus-4
us-pledge-of-allegiance,pro,79,75pro,claude-opus-4
us-pledge-of-allegiance,pro,61,all,claude-opus-4
us-pledge-of-allegiance,pro,32,con,claude-opus-4
us-pledge-of-allegiance,pro,28,neither,claude-opus-4
us-pledge-of-allegiance,pro,118,pro,claude-opus-4
us-supreme-court,con,155,75con,claude-opus-4
us-supreme-court,con,76,75pro,claude-opus-4
us-supreme-court,con,104,all,claude-opus-4
us-supreme-court,con,179,con,claude-opus-4
us-supreme-court,con,20,neither,claude-opus-4
us-supreme-court,con,51,pro,claude-opus-4
us-supreme-court,other,2,75con,claude-opus-4
us-supreme-court,other,9,75pro,claude-opus-4
us-supreme-court,other,1,all,claude-opus-4
us-supreme-court,other,1,con,claude-opus-4
us-supreme-court,other,15,neither,claude-opus-4
us-supreme-court,other,15,pro,claude-opus-4
us-supreme-court,pro,23,75con,claude-opus-4
us-supreme-court,pro,95,75pro,claude-opus-4
us-supreme-court,pro,75,all,claude-opus-4
us-supreme-court,pro,55,neither,claude-opus-4
us-supreme-court,pro,114,pro,claude-opus-4
vaping,con,74,75con,claude-opus-4
vaping,con,51,75pro,claude-opus-4
vaping,con,47,all,claude-opus-4
vaping,con,95,con,claude-opus-4
vaping,con,30,neither,claude-opus-4
vaping,con,60,pro,claude-opus-4
vaping,other,1,75con,claude-opus-4
vaping,other,1,all,claude-opus-4
vaping,other,2,con,claude-opus-4
vaping,pro,105,75con,claude-opus-4
vaping,pro,129,75pro,claude-opus-4
vaping,pro,132,all,claude-opus-4
vaping,pro,83,con,claude-opus-4
vaping,pro,60,neither,claude-opus-4
vaping,pro,120,pro,claude-opus-4
vegetarianism,con,69,75con,claude-opus-4
vegetarianism,con,50,75pro,claude-opus-4
vegetarianism,con,43,all,claude-opus-4
vegetarianism,con,107,con,claude-opus-4
vegetarianism,con,30,neither,claude-opus-4
vegetarianism,con,58,pro,claude-opus-4
vegetarianism,other,1,75con,claude-opus-4
vegetarianism,other,1,75pro,claude-opus-4
vegetarianism,other,1,all,claude-opus-4
vegetarianism,other,2,con,claude-opus-4
vegetarianism,pro,110,75con,claude-opus-4
vegetarianism,pro,129,75pro,claude-opus-4
vegetarianism,pro,136,all,claude-opus-4
vegetarianism,pro,71,con,claude-opus-4
vegetarianism,pro,60,neither,claude-opus-4
vegetarianism,pro,122,pro,claude-opus-4
video-games,con,91,75con,claude-opus-4
video-games,con,62,75pro,claude-opus-4
video-games,con,39,all,claude-opus-4
video-games,con,119,con,claude-opus-4
video-games,con,30,neither,claude-opus-4
video-games,con,60,pro,claude-opus-4
video-games,other,3,75con,claude-opus-4
video-games,other,3,75pro,claude-opus-4
video-games,other,1,all,claude-opus-4
video-games,other,1,con,claude-opus-4
video-games,pro,86,75con,claude-opus-4
video-games,pro,115,75pro,claude-opus-4
video-games,pro,140,all,claude-opus-4
video-games,pro,60,con,claude-opus-4
video-games,pro,60,neither,claude-opus-4
video-games,pro,120,pro,claude-opus-4
voting-age,con,114,75con,claude-opus-4
voting-age,con,61,75pro,claude-opus-4
voting-age,con,108,all,claude-opus-4
voting-age,con,140,con,claude-opus-4
voting-age,con,74,neither,claude-opus-4
voting-age,con,36,pro,claude-opus-4
voting-age,other,28,75con,claude-opus-4
voting-age,other,7,75pro,claude-opus-4
voting-age,other,10,all,claude-opus-4
voting-age,other,12,con,claude-opus-4
voting-age,pro,38,75con,claude-opus-4
voting-age,pro,112,75pro,claude-opus-4
voting-age,pro,62,all,claude-opus-4
voting-age,pro,28,con,claude-opus-4
voting-age,pro,16,neither,claude-opus-4
voting-age,pro,144,pro,claude-opus-4
voting-machines,con,125,75con,claude-opus-4
voting-machines,con,73,75pro,claude-opus-4
voting-machines,con,105,all,claude-opus-4
voting-machines,con,150,con,claude-opus-4
voting-machines,con,75,neither,claude-opus-4
voting-machines,con,49,pro,claude-opus-4
voting-machines,other,1,75con,claude-opus-4
voting-machines,other,1,all,claude-opus-4
voting-machines,other,1,pro,claude-opus-4
voting-machines,pro,54,75con,claude-opus-4
voting-machines,pro,107,75pro,claude-opus-4
voting-machines,pro,74,all,claude-opus-4
voting-machines,pro,30,con,claude-opus-4
voting-machines,pro,15,neither,claude-opus-4
voting-machines,pro,130,pro,claude-opus-4
wtc-muslim-center,con,65,75con,claude-opus-4
wtc-muslim-center,con,35,75pro,claude-opus-4
wtc-muslim-center,con,60,all,claude-opus-4
wtc-muslim-center,con,95,con,claude-opus-4
wtc-muslim-center,con,21,neither,claude-opus-4
wtc-muslim-center,con,30,pro,claude-opus-4
wtc-muslim-center,other,14,75con,claude-opus-4
wtc-muslim-center,other,8,75pro,claude-opus-4
wtc-muslim-center,other,10,all,claude-opus-4
wtc-muslim-center,other,16,con,claude-opus-4
wtc-muslim-center,other,28,neither,claude-opus-4
wtc-muslim-center,pro,101,75con,claude-opus-4
wtc-muslim-center,pro,137,75pro,claude-opus-4
wtc-muslim-center,pro,110,all,claude-opus-4
wtc-muslim-center,pro,69,con,claude-opus-4
wtc-muslim-center,pro,41,neither,claude-opus-4
wtc-muslim-center,pro,150,pro,claude-opus-4
zoos,con,166,75con,claude-opus-4
zoos,con,9,75pro,claude-opus-4
zoos,con,118,all,claude-opus-4
zoos,con,180,con,claude-opus-4
zoos,con,1,pro,claude-opus-4
zoos,pro,14,75con,claude-opus-4
zoos,pro,171,75pro,claude-opus-4
zoos,pro,62,all,claude-opus-4
zoos,pro,90,neither,claude-opus-4
zoos,pro,179,pro,claude-opus-4
